trialID,Participant,isPractice,LayoutBlockNum,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Y,ResponsePos_Z,AnsPos_X,AnsPos_Y,AnsPos_Z,TargetName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,1,0,False,False,False,True,52,858260,53,135950,1,456711,0,234686,3,612737,0,999370,Stripes Decoy Target,0,458626,0,681702,-0,169194,1,115067,-1,323295,1,807623,-0,034755,1,115067,-1,323295,1,807623,-0,034755,1,340659,1,307900,3,612737,0,999370
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,2,80,False,False,False,True,75,163520,76,135200,0,143413,0,959523,1,822829,-0,364044,Dotted Decoy Target,0,302812,0,677298,0,197536,1,115067,-1,323295,1,807623,-0,034755,1,115067,-1,323295,1,807623,-0,034755,1,822829,-0,364044,3,905285,0,105747
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,2,80,False,False,False,True,76,135200,76,412870,0,392818,1,181653,3,905285,0,105747,Stripes Decoy Target,0,334470,0,680711,0,216494,1,115067,-1,323295,1,807623,-0,034755,1,115067,-1,323295,1,807623,-0,034755,1,822829,-0,364044,3,905285,0,105747
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,40,False,True,False,False,81,426900,81,941160,0,167313,1,052791,1,115067,-1,323295,Blue Virtual Target,0,302827,0,672490,0,199781,1,115067,-1,323295,1,807623,-0,034755,1,115067,-1,323295,1,807623,-0,034755,1,822829,-0,364044,3,905285,0,105747
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,40,False,True,False,False,81,941160,82,315540,0,284592,1,099419,1,807623,-0,034755,Green Virtual Target,0,314046,0,670969,0,207538,1,115067,-1,323295,1,807623,-0,034755,1,115067,-1,323295,1,807623,-0,034755,1,822829,-0,364044,3,905285,0,105747
P1002,0,False,0,0,C,virtualRotate,virtualTarget,0,rotate,1,3,0,40,False,False,False,True,29,040470,29,873120,1,428688,1,365770,0,691506,2,877173,Stripes Decoy Target,0,487422,0,715911,0,095849,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,-0,679694,3,125244,0,691506,2,877173
P1002,0,False,0,0,C,virtualRotate,virtualTarget,1,rotate,1,3,0,40,False,False,False,True,29,873120,30,248680,1,542996,1,866830,-0,679694,3,125244,Dotted Decoy Target,0,474306,0,721371,0,097539,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,-0,679694,3,125244,0,691506,2,877173
P1002,0,False,0,0,C,virtualRotate,virtualTarget,0,rotate,1,3,1,80,False,False,False,True,52,262510,53,220280,0,930323,1,125098,1,513408,0,791440,Dotted Decoy Target,0,302391,0,740246,0,048824,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,1,513408,0,791440,1,578684,3,395449
P1002,0,False,0,0,C,virtualRotate,virtualTarget,1,rotate,1,3,1,80,False,False,False,True,53,220280,53,914050,1,438061,2,952616,1,578684,3,395449,Stripes Decoy Target,0,280143,0,808244,0,136641,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,1,513408,0,791440,1,578684,3,395449
P1002,0,False,0,0,C,virtualRotate,virtualTarget,0,rotate,1,3,2,0,False,False,False,True,75,940990,76,705430,1,833514,-0,787859,1,768542,0,198465,Dotted Decoy Target,0,372584,0,718922,-0,320517,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,1,768542,0,198465,2,655430,-0,632669
P1002,0,False,0,0,C,virtualRotate,virtualTarget,1,rotate,1,3,2,0,False,False,False,True,76,705430,77,191310,3,075872,-0,498497,2,655430,-0,632669,Stripes Decoy Target,0,363004,0,730926,-0,290670,0,420744,1,484615,-0,554047,1,454949,0,420744,1,484615,-0,554047,1,454949,1,768542,0,198465,2,655430,-0,632669
P1002,0,False,0,0,C,virtualRotate,virtualTarget,0,rotate,1,3,0,40,False,True,False,False,82,205240,84,094050,-0,280592,1,402785,0,420744,1,484615,Blue Virtual Target,0,139659,0,758444,0,160474,0,420744,Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,False,False,True,29,034380,29,903230,-0,609649,0,122218,-0,320088,2,709157,Dotted Decoy Target,-0,049543,0,558736,0,126983,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-0,320088,2,709157,-1,035499,3,189657
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,False,False,True,29,903230,30,276590,-0,620388,0,306597,-1,035499,3,189657,Stripes Decoy Target,-0,049429,0,556306,0,156040,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-0,320088,2,709157,-1,035499,3,189657
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,1,40,False,False,False,True,52,291920,52,875690,-0,672346,-0,316733,-2,358681,-0,169623,Stripes Decoy Target,-0,063482,0,666705,0,020910,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-2,943169,-1,188689,-2,358681,-0,169623
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,1,40,False,False,False,True,52,875690,53,177410,-0,730191,-0,211490,-2,943169,-1,188689,Dotted Decoy Target,-0,077345,0,663878,0,034872,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-2,943169,-1,188689,-2,358681,-0,169623
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,True,False,False,58,179650,60,238660,-0,461066,1,170048,0,566770,1,601577,Blue Physical Target,0,129351,0,717336,0,272569,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-2,943169,-1,188689,-2,358681,-0,169623
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,True,False,False,60,238660,61,137450,0,095126,1,453199,-0,808692,1,232196,Green Physical Target,0,226455,0,728110,0,291003,0,154132,1,490763,-0,762843,1,244509,0,566770,1,601577,-0,808692,1,232196,-2,943169,-1,188689,-2,358681,-0,169623
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,False,False,True,29,024520,30,307370,-0,441204,-1,029495,-0,868308,-0,676853,Dotted Decoy Target,0,066371,0,678192,-0,284724,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-0,868308,-0,676853,-0,466508,-2,435087
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,80,False,False,False,True,30,307370,30,886110,-0,885436,-0,861503,-0,466508,-2,435087,Stripes Decoy Target,0,031908,0,693914,-0,165143,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-0,868308,-0,676853,-0,466508,-2,435087
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,1,40,False,False,False,True,52,912580,53,592830,0,813516,-1,302107,1,929555,-0,903880,Dotted Decoy Target,0,411827,0,782978,-0,353535,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,1,929555,-0,903880,1,494547,-1,877739
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,1,40,False,False,False,True,53,592830,54,273300,0,467295,-1,703791,1,494547,-1,877739,Stripes Decoy Target,0,334953,0,804641,-0,362697,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,1,929555,-0,903880,1,494547,-1,877739
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,True,False,False,59,273780,61,189880,-1,094551,-0,382196,-0,254262,-1,469446,Green Virtual Target,0,069138,0,815540,-0,020780,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,1,929555,-0,903880,1,494547,-1,877739
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,80,False,True,False,False,61,189880,64,301180,-0,881367,-0,886860,-1,261886,-0,462952,Blue Virtual Target,0,098464,0,791836,-0,131062,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,1,929555,-0,903880,1,494547,-1,877739
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,0,0,False,False,False,True,29,026570,29,721020,1,306043,-0,301948,1,762501,0,509558,Dotted Decoy Target,0,368659,0,693551,-0,258933,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,1,762501,0,509558,2,555101,-1,219018
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,0,0,False,False,False,True,29,721020,30,266700,1,521898,-0,053242,2,555101,-1,219018,Stripes Decoy Target,0,399158,0,697982,-0,246570,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,1,762501,0,509558,2,555101,-1,219018
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,1,80,False,False,False,True,52,323100,53,247250,-0,025729,-1,151199,3,053517,0,436973,Stripes Decoy Target,0,106044,0,670960,-0,294174,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,3,489919,-0,790106,3,053517,0,436973
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,1,80,False,False,False,True,53,247250,53,797130,0,106037,-1,240965,3,489919,-0,790106,Dotted Decoy Target,0,136755,0,681402,-0,300219,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,3,489919,-0,790106,3,053517,0,436973
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,2,40,False,False,False,True,75,829010,76,538260,-0,543299,-0,870956,0,829182,-1,371264,Dotted Decoy Target,0,025043,0,707747,-0,099798,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,829182,-1,371264,-0,364977,-3,375061
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,2,40,False,False,False,True,76,538260,77,464880,0,523860,-1,461548,-0,364977,-3,375061,Stripes Decoy Target,0,178191,0,744567,-0,214044,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,829182,-1,371264,-0,364977,-3,375061
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,0,0,False,True,False,False,82,469060,84,203980,1,809130,-0,679217,1,808214,0,361526,Green Physical Target,0,331221,0,813710,-0,278595,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,829182,-1,371264,-0,364977,-3,375061
P1002,2,True,0,2,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,0,0,False,True,False,False,84,203980,84,969250,2,005716,-0,030946,1,440377,-1,014349,Blue Physical Target,0,414042,0,826724,-0,250184,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,829182,-1,371264,-0,364977,-3,375061
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,False,True,29,037980,29,871340,-0,460127,-0,624099,-0,456235,1,316614,Dotted Decoy Target,-0,024694,0,621837,-0,131151,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,-0,456235,1,316614,0,512596,3,000000
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,False,True,29,871340,33,857730,1,737994,-0,573502,0,512596,3,000000,Stripes Decoy Target,0,313630,0,781461,-0,281718,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,-0,456235,1,316614,0,512596,3,000000
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,False,True,55,897870,56,495250,0,600847,1,417224,0,893698,1,171425,Stripes Decoy Target,0,478675,0,735349,0,218365,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,087658,3,673918,0,893698,1,171425
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,False,True,56,495250,57,203350,0,877865,2,907615,0,087658,3,673918,Dotted Decoy Target,0,478854,0,775605,0,215948,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,087658,3,673918,0,893698,1,171425
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,True,False,False,62,204000,63,946410,1,212885,0,742045,1,440377,-1,014349,Blue Physical Target,0,612094,0,814943,0,037000,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,087658,3,673918,0,893698,1,171425
P1002,3,True,0,3,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,True,False,False,63,946410,66,043770,0,090496,-1,657174,1,808214,0,361526,Green Physical Target,0,168581,0,802783,-0,128380,1,440377,-1,014349,1,808214,0,361526,1,440377,-1,014349,1,808214,0,361526,0,087658,3,673918,0,893698,1,171425
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,0,40,False,False,False,True,29,014730,29,972640,-0,630342,-0,102402,-0,963144,-0,497059,Stripes Decoy Target,0,003943,0,623639,0,094942,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-0,599278,-2,488751,-0,963144,-0,497059
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,0,40,False,False,False,True,29,972640,30,430320,-0,693902,-0,218361,-0,599278,-2,488751,Dotted Decoy Target,0,009910,0,629258,0,088523,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-0,599278,-2,488751,-0,963144,-0,497059
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,1,0,False,False,False,True,52,457020,53,637450,-0,611141,-0,082915,-1,093797,-0,980995,Stripes Decoy Target,0,057900,0,648999,0,072714,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-2,960896,0,269080,-1,093797,-0,980995
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,1,0,False,False,False,True,53,637450,54,137880,-0,753999,-0,010976,-2,960896,0,269080,Dotted Decoy Target,0,045956,0,657759,0,088516,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-2,960896,0,269080,-1,093797,-0,980995
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,2,80,False,False,False,True,76,164960,77,012210,-0,106518,0,774889,-1,264126,-1,019700,Stripes Decoy Target,0,398807,0,695304,0,172848,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-3,168484,0,104225,-1,264126,-1,019700
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,2,80,False,False,False,True,77,012210,77,442890,-0,068939,0,911775,-3,168484,0,104225,Dotted Decoy Target,0,410152,0,699405,0,182325,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-3,168484,0,104225,-1,264126,-1,019700
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,0,rotate,3,3,0,40,False,True,False,False,82,455950,83,053600,-0,147036,0,834359,-0,254262,-1,469446,Green Physical Target,0,392905,0,695855,0,169804,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-3,168484,0,104225,-1,264126,-1,019700
P1002,0,True,0,0,Pracitce,physicalRotate,physicalTarget,1,rotate,3,3,0,40,False,True,False,False,83,053600,83,497340,-0,049178,0,906542,-1,261886,-0,462952,Blue Physical Target,0,404363,0,696264,0,178794,-1,261886,-0,462952,-0,254262,-1,469446,-1,261886,-0,462952,-0,254262,-1,469446,-3,16848Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,False,True,29,029570,29,834300,0,029247,1,398090,0,257356,2,270191,Stripes Decoy Target,0,329138,0,716875,0,236148,0,465454,1,502389,-0,494054,1,458459,0,897232,1,522158,-0,542029,1,456262,-0,894002,3,422724,0,257356,2,270191
P1002,0,True,0,0,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,False,True,29,834300,30,112390,0,102844,1,523687,-0,894002,3,422724,Dotted Decoy Target,0,340241,0,721114,0,240680,0,465454,1,502389,-0,494054,1,458459,0,897232,1,522158,-0,542029,1,456262,-0,894002,3,422724,0,257356,2,270191
P1002,0,True,0,0,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,False,True,52,140240,53,264550,0,051083,1,154546,-0,916355,1,452321,Dotted Decoy Target,0,323733,0,701405,0,225973,0,465454,1,502389,-0,494054,1,458459,0,897232,1,522158,-0,542029,1,456262,-0,916355,1,452321,0,171822,3,497802
P1002,0,True,0,0,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,False,True,53,264550,53,667100,0,167575,1,551866,0,171822,3,497802,Stripes Decoy Target,0,342579,0,717801,0,239260,0,465454,1,502389,-0,494054,1,458459,0,897232,1,522158,-0,542029,1,456262,-0,916355,1,452321,0,171822,3,497802
P1002,0,True,0,0,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,True,False,False,58,680940,59,611160,-0,008474,1,097010,0,897232,1,522158,Blue Physical Target,0,324571,0,705335,0,230362,0,465454,1,502389,-0,494054,1,458459,0,897232,1,522158,-0,542029,1,456262,-0,916355,1,452321,0,171822,3,497802
P1002Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,40,False,False,False,True,29,028630,29,057430,-0,088212,1,461263,-0,392016,2,428219,Dotted Decoy Target,0,173030,0,746215,0,232206,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-0,392016,2,428219,0,702597,3,562263
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,40,False,False,False,True,29,057430,29,249500,-0,089718,1,471547,0,702597,3,562263,Stripes Decoy Target,0,172728,0,746266,0,232345,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-0,392016,2,428219,0,702597,3,562263
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,1,0,False,False,False,True,51,278000,52,444860,-1,829253,1,536385,-1,947408,1,645513,Dotted Decoy Target,0,003838,0,786504,0,109549,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,947408,1,645513,-2,073143,2,670582
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,1,0,False,False,False,True,52,444860,52,944780,-1,980735,2,388354,-2,073143,2,670582,Stripes Decoy Target,0,019616,0,796921,0,133784,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,947408,1,645513,-2,073143,2,670582
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,2,80,False,False,False,True,74,971600,75,485500,-0,962259,0,561573,-1,384243,0,167915,Dotted Decoy Target,-0,031394,0,737791,0,175673,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,384243,0,167915,-1,271109,2,317427
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,2,80,False,False,False,True,75,485500,75,873240,-0,988669,1,443495,-1,271109,2,317427,Stripes Decoy Target,0,001397,0,760103,0,245178,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,384243,0,167915,-1,271109,2,317427
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,40,False,True,False,False,80,874050,81,388770,-0,152351,1,119652,-0,728980,1,518489,Green Virtual Target,0,162471,0,720927,0,175039,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,384243,0,167915,-1,271109,2,317427
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,40,False,True,False,False,81,388770,82,138300,0,475255,1,440452,0,789186,1,619099,Blue Virtual Target,0,228573,0,731128,0,197469,0,789186,1,619099,-0,728980,1,518489,0,789186,1,619099,-0,728980,1,518489,-1,384243,0,167915,-1,271109,2,317427
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,0,40,False,False,False,True,29,013020,29,068090,-1,355110,-0,263712,-1,508733,-2,142276,Dotted Decoy Target,-0,109353,0,744190,0,051134,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-1,508733,-2,142276,-3,047997,-1,744016
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,0,40,False,False,False,True,29,068090,29,248650,-1,354641,-0,259107,-3,047997,-1,744016,Stripes Decoy Target,-0,109787,0,743304,0,051860,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-1,508733,-2,142276,-3,047997,-1,744016
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,1,80,False,False,False,True,51,276610,51,359550,-0,216091,1,191533,-1,388633,-0,068167,Stripes Decoy Target,0,147697,0,713033,0,178104,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-3,348141,0,762048,-1,388633,-0,068167
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,1,80,False,False,False,True,51,359550,51,553450,-0,201392,1,205328,-3,348141,0,762048,Dotted Decoy Target,0,149105,0,713423,0,178642,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-3,348141,0,762048,-1,388633,-0,068167
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,0,rotate,3,2,0,40,False,True,False,False,56,568040,56,707000,-0,155557,1,119851,-0,710645,-1,427818,Green Physical Target,0,149996,0,707410,0,179636,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-3,348141,0,762048,-1,388633,-0,068167
P1002,1,True,0,1,Pracitce,physicalRotate,physicalTarget,1,rotate,3,2,0,40,False,True,False,False,56,707000,56,886900,-0,146036,1,126340,-1,556859,-0,163353,Blue Physical Target,0,150659,0,708111,0,180555,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-3,348141,0,762048,-1,388633,-0,068167
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,False,True,29,041220,29,776860,-0,154166,1,665624,0,502302,2,563905,Dotted Decoy Target,0,220260,0,752432,0,250670,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,0,502302,2,563905,-0,370294,3,290916
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,False,True,29,776860,30,179540,0,282705,2,623856,-0,370294,3,290916,Stripes Decoy Target,0,248796,0,771178,0,259717,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,0,502302,2,563905,-0,370294,3,290916
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,False,True,52,193020,61,677670,-0,493764,1,552527,-0,788181,1,666467,Dotted Decoy Target,0,179664,0,800164,0,200005,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-0,788181,1,666467,0,985626,2,396798
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,False,True,61,677670,62,136960,0,027700,3,084991,0,985626,2,396798,Stripes Decoy Target,0,213319,0,786300,0,223721,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-0,788181,1,666467,0,985626,2,396798
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,True,False,False,67,151330,68,110160,-0,190927,1,404533,-1,556859,-0,163353,Blue Physical Target,0,219799,0,742797,0,238743,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-0,788181,1,666467,0,985626,2,396798
P1002,2,True,0,2,Pracitce,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,True,False,False,68,110160,69,470310,-1,335961,-1,008003,-0,710645,-1,427818,Green Physical Target,-0,030044,0,771356,0,023371,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-0,788181,1,666467,0,985626,2,396798
P1002,3,True,0,3,Pracitce,physicalRotate,physicalTarget,0,rotate,2,3,0,40,False,False,False,True,29,027220,29,623970,0,089943,1,555789,-0,624893,-1,603519,Dotted Decoy Target,0,238940,0,751214,0,221681,-1,556859,-0,163353,-0,710645,-1,427818,-1,556859,-0,163353,-0,710645,-1,427818,-0,624893,-1,603519,-2,445568,-2,431453
